4.039228006075664679e-01,4.630119854056357620e-01,5.235939934765624360e-01,5.821083054126652279e-01,6.348975285324516271e-01,6.866395191402803189e-01,7.375367283086214920e-01,7.865785600715853310e-01,8.329684591556946183e-01,8.761225093509643624e-01,9.155813440377292833e-01,9.510357301313195899e-01,9.823128116514826536e-01,1.009221265592893824e+00,1.031742431820843464e+00,1.050149539779588803e+00,1.064413754934143030e+00,1.074856709821990552e+00,1.081834525767710220e+00,1.085373945893402858e+00,1.086083846388713248e+00,1.084164519717000008e+00,1.079955960070311027e+00,1.073644464524935227e+00,1.065706106487475768e+00,1.056320892427378810e+00,1.045742853229485902e+00,1.034203811138530105e+00,1.021964009656041172e+00,1.009013402372733736e+00,9.956801977773828138e-01,9.821844753979818154e-01,9.684013372785436058e-01,9.547121357859645885e-01,9.408547507980160596e-01,9.272198307275160145e-01,9.135213574965527217e-01,9.002932551222668778e-01,8.870085892308839925e-01,8.740890363928248696e-01,8.610208302696780169e-01,8.483728191556338949e-01,8.359987338240543187e-01,8.241439177351698175e-01,8.123942864118451901e-01,8.013808481769607583e-01,7.904408729578820125e-01,7.798997629245724150e-01,7.696816702843646274e-01,7.598853326288317334e-01,7.505737278746825725e-01
3.533273832872632636e-01,4.065970693764073829e-01,4.626432183275506205e-01,5.211007033788359610e-01,5.813265809284573482e-01,6.418657938048841771e-01,6.989305765956561611e-01,7.512509430254789011e-01,8.029801968595565720e-01,8.541329302181996930e-01,9.039394568988871059e-01,9.517417225711770623e-01,9.971670051922822964e-01,1.039600439649919217e+00,1.078899145736943233e+00,1.114761878685287755e+00,1.147106062599720255e+00,1.175740809844170620e+00,1.200768110219601503e+00,1.222075283243805766e+00,1.239868154242831144e+00,1.254164230704497784e+00,1.265369193232427580e+00,1.273323292423808484e+00,1.278491339252859849e+00,1.280952712615474720e+00,1.280917456148404909e+00,1.278817445099296179e+00,1.274756248705770867e+00,1.268809491309170534e+00,1.261404308989141354e+00,1.252950617747090156e+00,1.243071303623824120e+00,1.232349096841593106e+00,1.220762121327821026e+00,1.208464504660113903e+00,1.195632104095232906e+00,1.182674856967540711e+00,1.169240588270067382e+00,1.155690575097622741e+00,1.141649274678774306e+00,1.127895106623834964e+00,1.114074262007284544e+00,1.100165577738187350e+00,1.086615570320846214e+00,1.072828670823849473e+00,1.059367006314193338e+00,1.045692135935665679e+00,1.032237671393157141e+00,1.019271108249984570e+00,1.006345165420696963e+00
3.137344801999562005e-01,3.616880099937870297e-01,4.124261441513082382e-01,4.657875149959553873e-01,5.215697068329573360e-01,5.795397317051524944e-01,6.392436616241682357e-01,6.999492000486672305e-01,7.598835184811667531e-01,8.155998373285161529e-01,8.676605346470859237e-01,9.193865147255603221e-01,9.707992924822334002e-01,1.021076926082598257e+00,1.069822337877970986e+00,1.116574293500565140e+00,1.161041459129959597e+00,1.202963763739792524e+00,1.242090423399442756e+00,1.278267046129440976e+00,1.311352403943861100e+00,1.341270333904643230e+00,1.368094810430665387e+00,1.391651102925711037e+00,1.412022821174436560e+00,1.429377148115554164e+00,1.443750839119282370e+00,1.455291774320143228e+00,1.463993036890543831e+00,1.470325633947147548e+00,1.474175697736720858e+00,1.475755540897218943e+00,1.475355975453767066e+00,1.473051434026371842e+00,1.469100395429066008e+00,1.463464300181279265e+00,1.456481756817815443e+00,1.448403335305435302e+00,1.439319676710269613e+00,1.429211984399629154e+00,1.418254070374762588e+00,1.406738652135208101e+00,1.394619983917919637e+00,1.381968421711353479e+00,1.368922962962159318e+00,1.355477657178697504e+00,1.341804511404052658e+00,1.328229919094155553e+00,1.314242045733397202e+00,1.300503014170509841e+00,1.286532710661730583e+00
2.821856091131096922e-01,3.256712620339543007e-01,3.718168274587031474e-01,4.205122899446107065e-01,4.716429280523206091e-01,5.250999691996016683e-01,5.806783199729487199e-01,6.382131799418678808e-01,6.974283539756678252e-01,7.578573851946709405e-01,8.185974310994780234e-01,8.776525027425664538e-01,9.323628174566507276e-01,9.842655844962180378e-01,1.035970264810706309e+00,1.087388955709793992e+00,1.137970649268249312e+00,1.187351797247724328e+00,1.235121953846978426e+00,1.281018951194756506e+00,1.324775227914587905e+00,1.366261143331061412e+00,1.405334786499099042e+00,1.441717465424754652e+00,1.475349728340261235e+00,1.506197840293947543e+00,1.534280886025980006e+00,1.559528700943589419e+00,1.582001937007806447e+00,1.601613521165426102e+00,1.618668312684337307e+00,1.632914316423816015e+00,1.644836185305178500e+00,1.654208910663951038e+00,1.661396925420043136e+00,1.666210480639353397e+00,1.669053434639915734e+00,1.670027449756732674e+00,1.669086124225277024e+00,1.666778912876649699e+00,1.662691909864629558e+00,1.657488972146564210e+00,1.650920194161325405e+00,1.643285486834836773e+00,1.634676237464724124e+00,1.624955158934431765e+00,1.614637607993105517e+00,1.603437065247073745e+00,1.592165402119815720e+00,1.579931896787504009e+00,1.567354201972565253e+00
2.565495551059458479e-01,2.962815899393801966e-01,3.385300710724984952e-01,3.832090234622729241e-01,4.302354078537649062e-01,4.795360409370120203e-01,5.309772488541931734e-01,5.844717859927843762e-01,6.399034522787998558e-01,6.971118802827703798e-01,7.558965036978192442e-01,8.159480999630035480e-01,8.768417852213926666e-01,9.372943075650814748e-01,9.952944033011354996e-01,1.049030481216610911e+00,1.100844782225202989e+00,1.152529576283296775e+00,1.204009153365192653e+00,1.254838212173240652e+00,1.304649169961547450e+00,1.353135725123790545e+00,1.400151081037527723e+00,1.445338773694819778e+00,1.488526903972685611e+00,1.529596444288196633e+00,1.568461596865892815e+00,1.605033168301326363e+00,1.639087964259775543e+00,1.670670479934662112e+00,1.699705455933842257e+00,1.726306290748559569e+00,1.750386097818989128e+00,1.771953729653816811e+00,1.790961724823393553e+00,1.807605067059838699e+00,1.822050879836598636e+00,1.833924046745606606e+00,1.843761011090053303e+00,1.851568733437839454e+00,1.857226428489725523e+00,1.861129937463220196e+00,1.863468658154211921e+00,1.863816980012734215e+00,1.862625423377024081e+00,1.860208378523238393e+00,1.856004779679904848e+00,1.850871717329926502e+00,1.844456274082004965e+00,1.837239087807445381e+00,1.828993002507914412e+00
2.353497661038342070e-01,2.719052951929974427e-01,3.108328958159807809e-01,3.520682272594959916e-01,3.955397843599043894e-01,4.411973941790487963e-01,4.889290033528437829e-01,5.386863255169318521e-01,5.903879102598573736e-01,6.439470758557269692e-01,6.992586617998494125e-01,7.562049205055493273e-01,8.147274184558243038e-01,8.744033554773317229e-01,9.349703353047177368e-01,9.958218818630022451e-01,1.055741457512752612e+00,1.112651764363662421e+00,1.165745284646449997e+00,1.217499597837742087e+00,1.269188753900086120e+00,1.320684804050932915e+00,1.371756943624054426e+00,1.421906029144222483e+00,1.470937528876178346e+00,1.518650101252230655e+00,1.564843053489059388e+00,1.609363950913004659e+00,1.652062631137533266e+00,1.692817834019368695e+00,1.731513924509880065e+00,1.768125702076881023e+00,1.802667477454119371e+00,1.834798818633560424e+00,1.864767917141456621e+00,1.892266837741895413e+00,1.917611860198751295e+00,1.940687250679694387e+00,1.961510226048898353e+00,1.980042968979309537e+00,1.996321635122669802e+00,2.010633985614883823e+00,2.022697103810461527e+00,2.033118188325581333e+00,2.041227807295867613e+00,2.047657136060931471e+00,2.052436972731257026e+00,2.055479941212138950e+00,2.056884152865862347e+00,2.056757401407545149e+00,2.055396866021391045e+00
2.175647901344975876e-01,2.514013571585728690e-01,2.874771210599084692e-01,3.257341605055363298e-01,3.661237401511837630e-01,4.086009566324785292e-01,4.530718424751432605e-01,4.994986572238598321e-01,5.478221466222585878e-01,5.979757405182846153e-01,6.499036468752229512e-01,7.035152784457532338e-01,7.588365369755105672e-01,8.155686864432957206e-01,8.736775408541849197e-01,9.330016265505287620e-01,9.932843509304499774e-01,1.054125352980562758e+00,1.114809242497485142e+00,1.173997004699049773e+00,1.229868341403381082e+00,1.282508964972829402e+00,1.334323077557654447e+00,1.386006196166291060e+00,1.437543855488573552e+00,1.488625594095834392e+00,1.539003485050473019e+00,1.588434590672985758e+00,1.636731813116297785e+00,1.683752809644466053e+00,1.729279995792181168e+00,1.773255196262017552e+00,1.815579240404106232e+00,1.856040122841816853e+00,1.894680156077500843e+00,1.931378407629199767e+00,1.965999791081288306e+00,1.998617617559507398e+00,2.029170576169260887e+00,2.057643685606300732e+00,2.084150009425995709e+00,2.108347765650215422e+00,2.130554389317702135e+00,2.150599017312558203e+00,2.168816299655598634e+00,2.184905507471822883e+00,2.198971377646136816e+00,2.211345245400908599e+00,2.221739490851672993e+00,2.230541764242079950e+00,2.237524373049180504e+00
2.024551796312825669e-01,2.339366418609216680e-01,2.675401934003257542e-01,3.032154595737133196e-01,3.409140789516990067e-01,3.806026687963282584e-01,4.222001934632233500e-01,4.656781852885119588e-01,5.109892629198697911e-01,5.580801346286911047e-01,6.069005645237803837e-01,6.573991806003737226e-01,7.096066385829086220e-01,7.632754930715858199e-01,8.184325966532896013e-01,8.749847061977125140e-01,9.328288709616113783e-01,9.918368563110223635e-01,1.051817053822405867e+00,1.112485699662409067e+00,1.173395198749785262e+00,1.233721495962574188e+00,1.292183261835604169e+00,1.347115917121888273e+00,1.399449453548510025e+00,1.451118582153134051e+00,1.502787922256108910e+00,1.554355201320861246e+00,1.605539111008234210e+00,1.656098683490639045e+00,1.705840710998012044e+00,1.754603785493696666e+00,1.802323772334197605e+00,1.848674304885892461e+00,1.893652111125801785e+00,1.937147848419669804e+00,1.978956970860767273e+00,2.019185227749904499e+00,2.057692096229747580e+00,2.094378816091986728e+00,2.129266214241165578e+00,2.162268184947591543e+00,2.193469700943290412e+00,2.222516910219882291e+00,2.249848645983348661e+00,2.275023047933207643e+00,2.298369474753920727e+00,2.319877572114447783e+00,2.339520752136990733e+00,2.357123169480419556e+00,2.373056197339280526e+00
1.894804263599824679e-01,2.189091809034039438e-01,2.503489772234704369e-01,2.837565455272331727e-01,3.190914536667364687e-01,3.563272643387327965e-01,3.953860273264671044e-01,4.362464766558773466e-01,4.788723887887579855e-01,5.232193424942856996e-01,5.692424755892605548e-01,6.169015876651808838e-01,6.662325367338202131e-01,7.170315288082249605e-01,7.693182169366743484e-01,8.230411174404766994e-01,8.781425884682564353e-01,9.345408192526081237e-01,9.921591965917655465e-01,1.050887630762235236e+00,1.110574663092693593e+00,1.171021184144566574e+00,1.232015244563133161e+00,1.292811867793116853e+00,1.352633407735905235e+00,1.410088823686244774e+00,1.464247366363631508e+00,1.516357456965837569e+00,1.568015261933229043e+00,1.619675640784036252e+00,1.671239408009340677e+00,1.722499313131292231e+00,1.773263448895955996e+00,1.823252310332262649e+00,1.872370948375732036e+00,1.920580255916284784e+00,1.967532685729535213e+00,2.013368074774535721e+00,2.057787522472271036e+00,2.100812189559896570e+00,2.142325610895251753e+00,2.182453390623192213e+00,2.220812330336396911e+00,2.257576335471301654e+00,2.292527161860570484e+00,2.325845124763133320e+00,2.357287550465429149e+00,2.386961439827749665e+00,2.414950395757446522e+00,2.441142757992223356e+00,2.465401795838296550e+00
1.782394647481556627e-01,2.058611474020150822e-01,2.353905237903801684e-01,2.667997465942360535e-01,3.000416754372891570e-01,3.350984181700732423e-01,3.719028441938933560e-01,4.104347632012853575e-01,4.506617468324164433e-01,4.925432721656169410e-01,5.360497957607013308e-01,5.811414615620217328e-01,6.278601198613732448e-01,6.760158906113135080e-01,7.256380353692395424e-01,7.766887659078879347e-01,8.291294395504233972e-01,8.829001232325338622e-01,9.379572386859283961e-01,9.942329012663970733e-01,1.051652703834307978e+00,1.110135951837431856e+00,1.169659534498108000e+00,1.229865153120466070e+00,1.290612089921321815e+00,1.351553893338631074e+00,1.412108954526854587e+00,1.471275889081615329e+00,1.527851041294725487e+00,1.581359509728614610e+00,1.633296506154072292e+00,1.684915410569716610e+00,1.736717045372392132e+00,1.788280644311740275e+00,1.839563857767764210e+00,1.890386415757837613e+00,1.940599566635684337e+00,1.990022707346890130e+00,2.038551379106009254e+00,2.086081588259042441e+00,2.132485125911028678e+00,2.177899464298971299e+00,2.221887126472346541e+00,2.264515224999434473e+00,2.305720585060465400e+00,2.345571764256304981e+00,2.383817742855506516e+00,2.420488714392991625e+00,2.455532360062584907e+00,2.489147773232750271e+00,2.520973333637222424e+00
1.684210486228863990e-01,1.944371865483176531e-01,2.222757989494399400e-01,2.519023011243772814e-01,2.832821118408143657e-01,3.163951590197701669e-01,3.511828061680281055e-01,3.876318565199345922e-01,4.257057597049566100e-01,4.653762134495015301e-01,5.066087279105148111e-01,5.493779945356016547e-01,5.937223512412200810e-01,6.394688018951378838e-01,6.866467928338624294e-01,7.352303867501994716e-01,7.851799162347619099e-01,8.364608825317594309e-01,8.890348425189574799e-01,9.428557941098504314e-01,9.978805513152225748e-01,1.054049705276280502e+00,1.111399277237558936e+00,1.169664050986697790e+00,1.228840652303679226e+00,1.288799043233247010e+00,1.349372560282931399e+00,1.410290114803427031e+00,1.471168634805802178e+00,1.531332177580427167e+00,1.589796241278387701e+00,1.645486802669417603e+00,1.698589321775559435e+00,1.750425115221121208e+00,1.802077695921083134e+00,1.853747822254683930e+00,1.905283947181028781e+00,1.956606051164270443e+00,2.007566640419585990e+00,2.057868515215030225e+00,2.107537495547191941e+00,2.156538470597673118e+00,2.204527190227146605e+00,2.251432015428307842e+00,2.297370174296764045e+00,2.342137688763655134e+00,2.385675568079158371e+00,2.428058476643651709e+00,2.468925330574336385e+00,2.508574110772055832e+00,2.546646640848147847e+00
